,test_name,model_arch,transforms,normalized,weight_decay,split_nummax_error,min_error,avg_error,train_df,max_error,split_num
174,resnet34_0.003_Stock_False,resnet34,stock,norm,0.003,,0.5,0.5793651428571429,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.945927    0.846418    0.500000   NaN
1      1    0.990004    1.431174    0.777778   NaN
2      2    0.886524    1.205562    0.611111   NaN
3      3    0.876136    1.070329    0.500000   NaN
4      4    0.880223    1.042422    0.611111   NaN
5      5    0.802206    1.029291    0.555556   NaN
6      6    0.756187    0.975627    0.500000   NaN",0.777778,25.0
175,resnet34_0.003_modified_False,resnet34,stock,norm,0.003,,0.368421,0.46616557142857146,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.054867    0.982283    0.526316   NaN
1      1    0.874353    0.942089    0.421053   NaN
2      2    0.958556    1.142142    0.526316   NaN
3      3    0.938105    0.878104    0.578947   NaN
4      4    0.865662    0.819833    0.368421   NaN
5      5    0.756871    0.820431    0.421053   NaN
6      6    0.852134    0.797360    0.421053   NaN",0.578947,26.0
176,resnet34_0.003_modified_False,resnet34,stock,norm,0.003,,0.315789,0.4812031428571429,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.988918    0.922951    0.684211   NaN
1      1    0.789720    1.189984    0.526316   NaN
2      2    0.794430    0.858932    0.315789   NaN
3      3    0.842631    0.953113    0.473684   NaN
4      4    0.856643    0.779120    0.421053   NaN
5      5    0.738793    0.979012    0.526316   NaN
6      6    0.721351    0.926675    0.421053   NaN",0.684211,27.0
177,resnet34_0.003_modified_False,resnet34,stock,norm,0.003,,0.42105299999999996,0.481203,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.035521    0.943795    0.578947   NaN
1      1    0.940823    0.778675    0.421053   NaN
2      2    0.866414    0.877947    0.473684   NaN
3      3    0.805113    1.030367    0.473684   NaN
4      4    0.792658    0.885810    0.473684   NaN
5      5    0.768048    0.782970    0.526316   NaN
6      6    0.757167    0.863442    0.421053   NaN",0.578947,28.0
178,resnet34_0.003_modified_False,resnet34,stock,norm,0.003,,0.263158,0.4586467142857143,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.037944    0.725578    0.526316   NaN
1      1    1.040612    0.972730    0.578947   NaN
2      2    0.915003    0.781609    0.526316   NaN
3      3    0.824167    0.805208    0.526316   NaN
4      4    0.745003    0.715801    0.263158   NaN
5      5    0.714078    0.656312    0.421053   NaN
6      6    0.741961    0.723418    0.368421   NaN",0.578947,29.0
179,resnet34_0.003_modified_False,resnet34,stock,norm,0.003,,0.333333,0.5079364285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.902145    0.796979    0.444444   NaN
1      1    0.857629    0.673531    0.333333   NaN
2      2    0.904045    0.735003    0.444444   NaN
3      3    0.845172    0.825866    0.500000   NaN
4      4    0.800325    0.929141    0.555556   NaN
5      5    0.776151    0.902702    0.666667   NaN
6      6    0.802504    0.892554    0.611111   NaN",0.666667,30.0
180,resnet34_0.01_None_True,resnet34,stock,norm,0.01,,0.315789,0.4511278571428572,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.924339    0.980552    0.578947   NaN
1      1    0.901636    1.027645    0.526316   NaN
2      2    1.008761    0.996820    0.526316   NaN
3      3    0.943500    0.944516    0.368421   NaN
4      4    0.838639    1.027996    0.421053   NaN
5      5    0.716956    0.895265    0.315789   NaN
6      6    0.757587    0.766617    0.421053   NaN",0.578947,1.0
181,resnet34_0.01_None_True,resnet34,stock,norm,0.01,,0.368421,0.46616542857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.871168    0.813737    0.526316   NaN
1      1    0.831970    1.053507    0.578947   NaN
2      2    0.864768    0.890105    0.421053   NaN
3      3    0.827653    0.964907    0.473684   NaN
4      4    0.782213    0.865883    0.421053   NaN
5      5    0.842167    0.891794    0.368421   NaN
6      6    0.853028    0.864802    0.473684   NaN",0.578947,2.0
182,resnet34_0.01_None_True,resnet34,stock,norm,0.01,,0.473684,0.5413532857142856,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.878496    0.950786    0.473684   NaN
1      1    1.007325    1.038966    0.684211   NaN
2      2    0.956249    0.839001    0.473684   NaN
3      3    0.907014    1.021749    0.578947   NaN
4      4    0.851954    1.021750    0.631579   NaN
5      5    0.901412    0.843846    0.473684   NaN
6      6    0.803763    0.858621    0.473684   NaN",0.684211,3.0
183,resnet34_0.01_None_True,resnet34,stock,norm,0.01,,0.368421,0.45864685714285713,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.979179    0.867399    0.684211   NaN
1      1    0.803353    1.138214    0.526316   NaN
2      2    0.911280    0.843938    0.421053   NaN
3      3    0.913100    0.886174    0.368421   NaN
4      4    0.846096    0.803763    0.421053   NaN
5      5    0.837853    0.876344    0.421053   NaN
6      6    0.817420    0.870741    0.368421   NaN",0.684211,4.0
184,resnet34_0.01_None_True,resnet34,stock,norm,0.01,,0.44444399999999995,0.5238095714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.132552    0.844854    0.500000   NaN
1      1    1.102042    1.061603    0.611111   NaN
2      2    1.039754    0.901290    0.555556   NaN
3      3    0.928787    0.811001    0.500000   NaN
4      4    0.877508    0.841673    0.555556   NaN
5      5    0.793166    0.832299    0.500000   NaN
6      6    0.658490    0.846271    0.444444   NaN",0.611111,5.0
185,resnet34_0.01_Stock_True,resnet34,stock,norm,0.01,,0.473684,0.5789474285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.994933    1.184454    0.736842   NaN
1      1    0.937395    1.478246    0.631579   NaN
2      2    0.967942    1.426024    0.631579   NaN
3      3    0.910067    1.198232    0.526316   NaN
4      4    0.840981    1.121148    0.526316   NaN
5      5    0.848378    0.997958    0.526316   NaN
6      6    0.768368    0.880810    0.473684   NaN",0.736842,6.0
186,resnet34_0.01_Stock_True,resnet34,stock,norm,0.01,,0.263158,0.5563908571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.004875    0.579706    0.263158   NaN
1      1    0.925710    0.745471    0.578947   NaN
2      2    0.845043    0.892748    0.578947   NaN
3      3    0.816114    1.113959    0.631579   NaN
4      4    0.853252    0.987281    0.631579   NaN
5      5    0.911740    1.059591    0.578947   NaN
6      6    0.882480    1.153060    0.631579   NaN",0.631579,7.0
187,resnet34_0.01_Stock_True,resnet34,stock,norm,0.01,,0.526316,0.5789472857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.877123    0.813303    0.526316   NaN
1      1    0.889087    1.221655    0.736842   NaN
2      2    0.885728    1.104763    0.578947   NaN
3      3    0.833146    0.943421    0.526316   NaN
4      4    0.838581    0.793033    0.578947   NaN
5      5    0.831971    0.890617    0.578947   NaN
6      6    0.673840    0.802806    0.526316   NaN",0.736842,8.0
188,resnet34_0.01_Stock_True,resnet34,stock,norm,0.01,,0.42105299999999996,0.5112784285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.118880    0.799152    0.421053   NaN
1      1    0.946442    0.795582    0.526316   NaN
2      2    0.851984    0.895777    0.421053   NaN
3      3    0.817812    1.156175    0.631579   NaN
4      4    0.725921    0.975227    0.526316   NaN
5      5    0.800666    0.971524    0.526316   NaN
6      6    0.792943    1.110895    0.526316   NaN",0.631579,9.0
189,resnet34_0.01_Stock_True,resnet34,stock,norm,0.01,,0.333333,0.4444442857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.842718    0.676543    0.444444   NaN
1      1    0.964119    1.093537    0.500000   NaN
2      2    0.901745    0.749852    0.333333   NaN
3      3    0.955374    1.055038    0.500000   NaN
4      4    0.896492    0.995476    0.500000   NaN
5      5    0.856309    0.807575    0.388889   NaN
6      6    0.770145    0.776039    0.444444   NaN",0.5,10.0
190,resnet34_0.01_modified_True,resnet34,stock,norm,0.01,,0.263158,0.4661652857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.943072    0.855274    0.578947   NaN
1      1    0.878681    0.971449    0.578947   NaN
2      2    0.832500    0.793576    0.263158   NaN
3      3    0.917108    0.940035    0.526316   NaN
4      4    0.823144    0.794105    0.368421   NaN
5      5    0.787703    0.819374    0.473684   NaN
6      6    0.744048    0.798106    0.473684   NaN",0.578947,11.0
191,resnet34_0.01_modified_True,resnet34,stock,norm,0.01,,0.42105299999999996,0.5488722857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.010242    0.872783    0.684211   NaN
1      1    0.926619    0.844341    0.526316   NaN
2      2    0.848610    0.960288    0.578947   NaN
3      3    0.892237    1.028435    0.526316   NaN
4      4    0.869317    0.898675    0.421053   NaN
5      5    0.802531    0.897182    0.526316   NaN
6      6    0.735195    0.884199    0.578947   NaN",0.684211,12.0
192,resnet34_0.01_modified_True,resnet34,stock,norm,0.01,,0.263158,0.4360902857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.951707    0.637589    0.263158   NaN
1      1    0.979590    1.093041    0.526316   NaN
2      2    0.893243    0.838346    0.368421   NaN
3      3    0.893839    0.877463    0.473684   NaN
4      4    0.946960    0.901620    0.473684   NaN
5      5    0.900419    0.863059    0.421053   NaN
6      6    0.800171    1.010126    0.526316   NaN",0.526316,13.0
193,resnet34_0.01_modified_True,resnet34,stock,norm,0.01,,0.42105299999999996,0.5714285714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.868876    1.180015    0.684211   NaN
1      1    0.949173    0.995738    0.631579   NaN
2      2    0.915381    1.004709    0.578947   NaN
3      3    0.938794    0.952767    0.421053   NaN
4      4    0.805108    1.041875    0.631579   NaN
5      5    0.728876    1.059540    0.578947   NaN
6      6    0.746496    1.083965    0.473684   NaN",0.684211,14.0
194,resnet34_0.01_modified_True,resnet34,stock,norm,0.01,,0.44444399999999995,0.5079365714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.894047    0.926477    0.555556   NaN
1      1    0.939601    0.900231    0.444444   NaN
2      2    0.880632    1.061689    0.500000   NaN
3      3    0.837969    1.155377    0.444444   NaN
4      4    0.828143    1.096470    0.500000   NaN
5      5    0.829046    1.012587    0.555556   NaN
6      6    0.762133    1.065113    0.555556   NaN",0.555556,15.0
195,resnet34_0.01_None_False,resnet34,stock,norm,0.01,,0.315789,0.42857157142857144,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.791519    1.048846    0.526316   NaN
1      1    0.860731    1.147655    0.526316   NaN
2      2    0.977928    1.087303    0.421053   NaN
3      3    0.896158    0.840196    0.421053   NaN
4      4    0.916506    0.819236    0.315789   NaN
5      5    0.897398    0.743364    0.421053   NaN
6      6    0.873341    0.690116    0.368421   NaN",0.526316,16.0
196,resnet34_0.01_None_False,resnet34,stock,norm,0.01,,0.368421,0.5263155714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.913721    0.679501    0.368421   NaN
1      1    0.944470    0.971276    0.473684   NaN
2      2    0.772881    0.855950    0.473684   NaN
3      3    0.826992    0.936099    0.473684   NaN
4      4    0.888248    1.004870    0.736842   NaN
5      5    0.788057    0.865438    0.578947   NaN
6      6    0.724145    0.894335    0.578947   NaN",0.736842,17.0
197,resnet34_0.01_None_False,resnet34,stock,norm,0.01,,0.315789,0.3909774285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.914121    0.769855    0.473684   NaN
1      1    0.878701    0.777018    0.368421   NaN
2      2    0.865062    0.804379    0.315789   NaN
3      3    0.836804    0.739150    0.368421   NaN
4      4    0.800165    0.877491    0.368421   NaN
5      5    0.796165    0.731330    0.421053   NaN
6      6    0.805107    0.802368    0.421053   NaN",0.473684,18.0
198,resnet34_0.01_None_False,resnet34,stock,norm,0.01,,0.315789,0.6165414285714286,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.852143    0.649984    0.315789   NaN
1      1    0.839890    0.969037    0.473684   NaN
2      2    0.802227    1.271421    0.684211   NaN
3      3    0.851748    1.171434    0.789474   NaN
4      4    0.807056    1.077938    0.631579   NaN
5      5    0.793582    1.231588    0.684211   NaN
6      6    0.888752    1.050907    0.736842   NaN",0.789474,19.0
199,resnet34_0.01_None_False,resnet34,stock,norm,0.01,,0.388889,0.5396828571428571,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.064403    0.663591    0.388889   NaN
1      1    1.025458    0.789651    0.388889   NaN
2      2    0.941180    0.925497    0.555556   NaN
3      3    0.908004    1.115688    0.555556   NaN
4      4    0.809254    1.125015    0.666667   NaN
5      5    0.847922    1.025423    0.666667   NaN
6      6    0.805169    1.085964    0.555556   NaN",0.666667,20.0
200,resnet34_0.01_Stock_False,resnet34,stock,norm,0.01,,0.473684,0.518797,"   epoch  train_loss  valid_loss  error_rate  time
0      0    1.078354    0.895681    0.526316   NaN
1      1    0.923824    1.067048    0.473684   NaN
2      2    0.820284    1.500013    0.526316   NaN
3      3    0.914870    0.938209    0.631579   NaN
4      4    0.816350    1.052013    0.473684   NaN
5      5    0.717527    0.956148    0.473684   NaN
6      6    0.754908    0.929733    0.526316   NaN",0.631579,21.0
201,resnet34_0.01_Stock_False,resnet34,stock,norm,0.01,,0.42105299999999996,0.5338345714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.871231    1.005813    0.526316   NaN
1      1    0.920955    0.671483    0.421053   NaN
2      2    1.001411    0.786816    0.473684   NaN
3      3    0.926436    1.039592    0.578947   NaN
4      4    0.854908    0.937960    0.631579   NaN
5      5    0.895053    0.873358    0.526316   NaN
6      6    0.827795    0.978839    0.578947   NaN",0.631579,22.0
202,resnet34_0.01_Stock_False,resnet34,stock,norm,0.01,,0.42105299999999996,0.5037592857142857,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.970041    0.714983    0.473684   NaN
1      1    0.911549    0.950694    0.578947   NaN
2      2    0.851560    0.722793    0.578947   NaN
3      3    0.870541    0.829490    0.473684   NaN
4      4    0.947875    0.871168    0.526316   NaN
5      5    0.856854    0.836919    0.421053   NaN
6      6    0.805503    0.842112    0.473684   NaN",0.578947,23.0
203,resnet34_0.01_Stock_False,resnet34,stock,norm,0.01,,0.42105299999999996,0.5714285714285714,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.929248    0.986513    0.631579   NaN
1      1    0.881833    0.961400    0.473684   NaN
2      2    0.885808    0.879662    0.421053   NaN
3      3    0.872370    1.027538    0.684211   NaN
4      4    0.880970    0.963411    0.631579   NaN
5      5    0.833896    0.786051    0.578947   NaN
6      6    0.771921    0.943939    0.578947   NaN",0.684211,24.0
204,resnet34_0.01_Stock_False,resnet34,stock,norm,0.01,,0.388889,0.484127,"   epoch  train_loss  valid_loss  error_rate  time
0      0    0.985796    0.732865    0.388889   NaN
1      1    0.951830    0.945687    0.555556   NaN
2      2    0.862956    0.771523    0.500000   NaN
3      3    0.823755    0.811903    0.444444   NaN
4      4    0.853487    0.838357    0.555556   NaN
5      5    0.797427    0.758742    0.500000   NaN
6      6    0.711302    0.724146    0.444444   NaN",0.555556,25.0
